customer_id,cell_id,window_start,window_end,rsrp_avg,sinr_avg,handover_failures,congestion_pct,packet_loss_pct
2960-NKRSO,CELL_411A,2024-12-01,2024-12-07,-92.5,12.2,1,37.8,0.46
2961-VNFKL,CELL_245B,2024-12-01,2024-12-07,-108.5,4.4,14,93.4,4.25
2962-XPMCQ,CELL_502B,2024-12-01,2024-12-07,-106.4,3.6,8,90.1,5.82
2967-MXRAV,CELL_234A,2024-12-01,2024-12-07,-103.3,0.9,12,94.2,3.57
2968-SSGAA,CELL_112B,2024-12-01,2024-12-07,-112.9,4.5,13,90.5,5.36
2969-QWUBZ,CELL_778C,2024-12-01,2024-12-07,-91.8,16.8,1,56.2,0.46
2969-VAPYH,CELL_234A,2024-12-01,2024-12-07,-92.5,15.3,1,31.1,0.17
2969-WGHQO,CELL_134C,2024-12-01,2024-12-07,-92.1,16.9,1,33.8,0.38
2971-SGAFL,CELL_411A,2024-12-01,2024-12-07,-88.7,13.5,1,59.3,0.54
2972-YDYUW,CELL_112B,2024-12-01,2024-12-07,-80.4,13.4,0,50.7,0.15
2974-GGUXS,CELL_502B,2024-12-01,2024-12-07,-90.8,17.6,0,48.7,0.43
2977-CEBSX,CELL_134C,2024-12-01,2024-12-07,-91.7,15.9,0,56.4,0.54
2978-XXSOG,CELL_778C,2024-12-01,2024-12-07,-109.4,5.7,13,95.5,3.37
2979-SXESE,CELL_134C,2024-12-01,2024-12-07,-99.8,8.9,5,77.0,3.0
2982-IHMFT,CELL_411A,2024-12-01,2024-12-07,-94.0,14.9,0,37.3,0.5
2982-VPSGI,CELL_112B,2024-12-01,2024-12-07,-92.4,18.8,0,56.8,0.2
2983-ZANRP,CELL_301C,2024-12-01,2024-12-07,-89.7,17.0,1,44.1,0.57
2984-AFWNC,CELL_778C,2024-12-01,2024-12-07,-91.3,16.8,0,49.4,0.35
2984-MIIZL,CELL_889D,2024-12-01,2024-12-07,-105.2,7.9,6,79.1,2.1
2984-RGEYA,CELL_101A,2024-12-01,2024-12-07,-93.6,18.3,1,38.1,0.4
2984-TBYKU,CELL_502B,2024-12-01,2024-12-07,-93.2,15.7,0,46.9,0.58
2985-FMWYF,CELL_101A,2024-12-01,2024-12-07,-90.6,14.2,1,54.8,0.45
2985-JUUBZ,CELL_301C,2024-12-01,2024-12-07,-90.5,13.4,0,46.1,0.24
2987-BJXIK,CELL_245B,2024-12-01,2024-12-07,-85.0,14.7,0,53.4,0.52
2988-GBIVW,CELL_101A,2024-12-01,2024-12-07,-96.3,7.0,4,75.6,1.94
2988-PLAHS,CELL_301C,2024-12-01,2024-12-07,-86.3,16.7,0,45.0,0.33
2988-QRAJY,CELL_889D,2024-12-01,2024-12-07,-86.1,12.9,1,48.7,0.27
2990-HWIML,CELL_301C,2024-12-01,2024-12-07,-91.4,13.6,0,41.8,0.44
2990-IAJSV,CELL_245B,2024-12-01,2024-12-07,-89.4,15.0,1,48.0,0.24
2990-OGYTD,CELL_234A,2024-12-01,2024-12-07,-91.1,16.5,1,43.8,0.23
2995-UPRYS,CELL_234A,2024-12-01,2024-12-07,-90.5,14.9,0,42.7,0.33
2995-YWTCD,CELL_411A,2024-12-01,2024-12-07,-92.3,8.4,6,76.4,2.04
2996-XAUVF,CELL_778C,2024-12-01,2024-12-07,-89.7,17.9,1,48.7,0.52
2999-AANRQ,CELL_301C,2024-12-01,2024-12-07,-111.1,5.0,13,90.7,3.88
3001-CBHLQ,CELL_101A,2024-12-01,2024-12-07,-100.1,6.7,6,81.0,2.62
3001-UNBTL,CELL_411A,2024-12-01,2024-12-07,-102.1,5.0,3,70.7,2.77
3002-WQZWT,CELL_889D,2024-12-01,2024-12-07,-112.4,5.6,9,85.3,5.39
3003-CMDUU,CELL_245B,2024-12-01,2024-12-07,-85.3,16.5,0,35.0,0.36
3005-NFMTA,CELL_411A,2024-12-01,2024-12-07,-94.9,16.5,0,53.7,0.21
3005-TYFRD,CELL_245B,2024-12-01,2024-12-07,-107.8,2.9,14,95.4,4.3
3006-XIMLN,CELL_889D,2024-12-01,2024-12-07,-87.6,9.1,1,32.0,0.23
3007-FDPEA,CELL_134C,2024-12-01,2024-12-07,-101.8,8.8,3,76.6,2.47
3009-JWMPU,CELL_234A,2024-12-01,2024-12-07,-82.8,14.8,1,55.8,0.21
3011-WQKSZ,CELL_502B,2024-12-01,2024-12-07,-99.4,9.2,5,83.1,2.15
3012-VFFMN,CELL_301C,2024-12-01,2024-12-07,-85.6,14.0,0,43.4,0.46
3014-WJKSM,CELL_411A,2024-12-01,2024-12-07,-95.5,8.5,4,70.8,2.4
3016-KSVCP,CELL_134C,2024-12-01,2024-12-07,-107.4,6.4,5,84.4,2.39
3018-TFTSU,CELL_245B,2024-12-01,2024-12-07,-88.7,15.9,1,52.1,0.48
3021-VLNRJ,CELL_101A,2024-12-01,2024-12-07,-108.6,5.3,14,93.1,4.48
3022-BEXHZ,CELL_411A,2024-12-01,2024-12-07,-91.6,12.5,1,42.1,0.39
3023-GFLBR,CELL_134C,2024-12-01,2024-12-07,-103.4,4.8,11,89.9,5.13
3026-ATZYV,CELL_134C,2024-12-01,2024-12-07,-89.8,14.3,1,33.5,0.58
3027-YNWZU,CELL_112B,2024-12-01,2024-12-07,-100.6,7.5,3,85.0,2.29
3027-ZTDHO,CELL_134C,2024-12-01,2024-12-07,-96.7,16.8,1,47.7,0.42
3030-YDNRM,CELL_778C,2024-12-01,2024-12-07,-91.4,16.6,1,36.7,0.24
3030-YZADT,CELL_112B,2024-12-01,2024-12-07,-83.9,13.7,1,33.8,0.51
3030-ZKIWL,CELL_234A,2024-12-01,2024-12-07,-107.7,4.0,8,85.1,5.03
3034-ZBEQN,CELL_301C,2024-12-01,2024-12-07,-93.7,14.8,0,56.9,0.5
3038-PQIUY,CELL_502B,2024-12-01,2024-12-07,-106.9,3.3,10,92.7,4.92
3039-MJSLN,CELL_245B,2024-12-01,2024-12-07,-91.1,15.0,1,46.4,0.4
3043-SUDUA,CELL_245B,2024-12-01,2024-12-07,-90.2,13.2,0,36.3,0.57
3043-TYBNO,CELL_889D,2024-12-01,2024-12-07,-111.7,2.2,9,90.4,5.89
3045-XETSH,CELL_411A,2024-12-01,2024-12-07,-97.0,8.6,5,72.1,2.02
3049-NDXFL,CELL_411A,2024-12-01,2024-12-07,-89.3,10.1,1,36.4,0.56
3049-SOLAY,CELL_112B,2024-12-01,2024-12-07,-90.0,16.5,1,38.7,0.41
3050-GBUSH,CELL_101A,2024-12-01,2024-12-07,-87.0,15.9,1,31.7,0.34
3050-RLLXC,CELL_134C,2024-12-01,2024-12-07,-84.4,17.5,0,36.6,0.28
3055-MJDSB,CELL_134C,2024-12-01,2024-12-07,-98.4,7.8,3,84.0,2.58
3055-OYMSE,CELL_234A,2024-12-01,2024-12-07,-102.5,9.0,4,83.4,2.21
3055-VTCGS,CELL_112B,2024-12-01,2024-12-07,-88.7,15.4,0,39.6,0.55
3057-VJJQE,CELL_112B,2024-12-01,2024-12-07,-82.4,14.8,1,43.0,0.37
3058-HJCUY,CELL_301C,2024-12-01,2024-12-07,-83.8,11.6,1,51.4,0.47
3058-WQDRE,CELL_112B,2024-12-01,2024-12-07,-84.5,15.2,0,34.2,0.1
3059-NGMXB,CELL_101A,2024-12-01,2024-12-07,-87.5,13.0,0,43.9,0.23
3061-BCKYI,CELL_301C,2024-12-01,2024-12-07,-101.3,8.3,5,70.2,2.66
3062-ICYZQ,CELL_234A,2024-12-01,2024-12-07,-107.1,5.4,14,97.4,4.79
3063-QFSZL,CELL_234A,2024-12-01,2024-12-07,-101.0,6.3,6,71.1,2.7
3066-RRJIO,CELL_778C,2024-12-01,2024-12-07,-96.7,6.1,4,71.9,1.84
3067-SVMTC,CELL_134C,2024-12-01,2024-12-07,-107.3,4.3,11,85.4,5.23
3068-OMWZA,CELL_411A,2024-12-01,2024-12-07,-90.5,14.8,1,47.7,0.41
3069-SSVSN,CELL_411A,2024-12-01,2024-12-07,-83.9,16.0,1,49.8,0.26
3070-BDOQC,CELL_234A,2024-12-01,2024-12-07,-91.7,15.8,0,59.2,0.12
3070-DVEYC,CELL_502B,2024-12-01,2024-12-07,-110.7,3.1,14,89.8,5.85
3070-FNFZQ,CELL_502B,2024-12-01,2024-12-07,-92.0,14.4,1,56.6,0.45
3071-MVJCD,CELL_245B,2024-12-01,2024-12-07,-112.9,2.0,8,87.3,4.9
3071-VBYPO,CELL_301C,2024-12-01,2024-12-07,-87.0,14.2,1,34.4,0.5
3074-GQWYX,CELL_112B,2024-12-01,2024-12-07,-90.2,17.3,1,44.6,0.21
3077-RSNTJ,CELL_112B,2024-12-01,2024-12-07,-101.9,7.2,6,70.7,2.63
3078-ZKNTS,CELL_134C,2024-12-01,2024-12-07,-107.3,3.1,13,96.4,5.6
3079-BCHLN,CELL_234A,2024-12-01,2024-12-07,-91.0,14.9,1,51.7,0.26
3082-VQXNH,CELL_301C,2024-12-01,2024-12-07,-110.9,5.5,8,93.4,3.55
3082-WQRVY,CELL_245B,2024-12-01,2024-12-07,-92.3,17.4,0,35.6,0.57
3082-YVEKW,CELL_502B,2024-12-01,2024-12-07,-92.5,13.2,0,47.6,0.28
3084-DOWLE,CELL_134C,2024-12-01,2024-12-07,-100.5,3.3,8,91.4,5.31
3085-QUOZK,CELL_245B,2024-12-01,2024-12-07,-87.3,12.6,0,52.5,0.5
3086-RUCRN,CELL_134C,2024-12-01,2024-12-07,-87.4,15.0,0,40.8,0.43
3088-FVYWK,CELL_101A,2024-12-01,2024-12-07,-105.1,9.3,5,80.7,2.02
3088-LHEFH,CELL_502B,2024-12-01,2024-12-07,-91.9,17.3,0,51.2,0.44
3090-HAWSU,CELL_301C,2024-12-01,2024-12-07,-97.6,5.9,4,75.2,2.65
3090-LETTY,CELL_134C,2024-12-01,2024-12-07,-101.1,6.5,4,77.9,2.92
3090-QFUVD,CELL_134C,2024-12-01,2024-12-07,-84.9,17.1,0,38.7,0.29
3091-FYHKI,CELL_502B,2024-12-01,2024-12-07,-106.6,6.1,12,89.2,4.07
3092-IGHWF,CELL_245B,2024-12-01,2024-12-07,-110.6,2.7,14,92.5,5.67
3094-JOJAI,CELL_889D,2024-12-01,2024-12-07,-103.8,9.3,6,80.0,1.7
3096-GKWEB,CELL_234A,2024-12-01,2024-12-07,-92.7,14.6,0,50.9,0.35
3096-IZETN,CELL_411A,2024-12-01,2024-12-07,-99.7,10.4,4,73.0,1.59
3096-JRDSO,CELL_889D,2024-12-01,2024-12-07,-99.8,9.1,6,84.5,2.36
3096-WPXBT,CELL_234A,2024-12-01,2024-12-07,-89.1,16.6,1,31.2,0.3
3096-YXENJ,CELL_411A,2024-12-01,2024-12-07,-89.7,17.9,0,33.9,0.53
3097-FQTVJ,CELL_301C,2024-12-01,2024-12-07,-87.2,15.4,1,59.4,0.46
3097-IDVPU,CELL_502B,2024-12-01,2024-12-07,-86.5,15.0,0,53.8,0.24
3097-NNSPB,CELL_301C,2024-12-01,2024-12-07,-84.7,16.0,1,45.3,0.38
3097-NQYSN,CELL_411A,2024-12-01,2024-12-07,-93.1,10.3,1,33.2,0.35
3097-PYWXL,CELL_112B,2024-12-01,2024-12-07,-96.8,15.9,1,51.8,0.6
3099-OONVS,CELL_778C,2024-12-01,2024-12-07,-92.6,16.7,0,46.3,0.15
3104-OWCGK,CELL_134C,2024-12-01,2024-12-07,-108.5,4.9,12,92.2,4.22
3106-ULWFW,CELL_301C,2024-12-01,2024-12-07,-106.7,2.0,10,85.7,3.85
3108-PCCGG,CELL_502B,2024-12-01,2024-12-07,-91.3,17.1,1,45.9,0.25
3113-IWHLC,CELL_112B,2024-12-01,2024-12-07,-104.4,8.0,5,74.7,2.27
3115-CZMZD,CELL_234A,2024-12-01,2024-12-07,-94.6,8.8,6,77.4,1.95
3115-JPJDD,CELL_502B,2024-12-01,2024-12-07,-88.7,13.0,0,55.3,0.22
3118-UHVVQ,CELL_234A,2024-12-01,2024-12-07,-89.3,14.7,1,48.6,0.37
3120-FAZKD,CELL_502B,2024-12-01,2024-12-07,-102.1,12.3,4,78.9,1.99
3125-RAHBV,CELL_301C,2024-12-01,2024-12-07,-88.4,14.1,1,54.2,0.22
3126-WQMGH,CELL_889D,2024-12-01,2024-12-07,-97.2,4.7,6,76.5,1.79
3128-YOVTD,CELL_411A,2024-12-01,2024-12-07,-85.5,17.3,0,59.0,0.56
3129-AAQOU,CELL_234A,2024-12-01,2024-12-07,-87.8,14.5,0,60.0,0.19
3130-ICDUP,CELL_301C,2024-12-01,2024-12-07,-92.2,16.4,1,31.0,0.57
3131-NWVFJ,CELL_889D,2024-12-01,2024-12-07,-86.5,14.3,1,39.5,0.36
3132-TVFDZ,CELL_112B,2024-12-01,2024-12-07,-96.6,14.6,1,41.4,0.19
3133-PZNSR,CELL_234A,2024-12-01,2024-12-07,-92.1,15.9,0,58.4,0.22
3134-DSHVC,CELL_234A,2024-12-01,2024-12-07,-86.4,16.7,1,56.8,0.54
3137-LUPIX,CELL_245B,2024-12-01,2024-12-07,-86.5,12.9,1,50.8,0.4
3137-NYQQI,CELL_301C,2024-12-01,2024-12-07,-91.0,16.7,1,50.7,0.55
3138-BKYAV,CELL_411A,2024-12-01,2024-12-07,-99.2,5.9,3,80.2,2.49
3143-ILDAL,CELL_112B,2024-12-01,2024-12-07,-86.8,15.7,1,47.9,0.52
3143-JQEGI,CELL_112B,2024-12-01,2024-12-07,-87.6,16.6,0,37.7,0.38
3144-AUDBS,CELL_134C,2024-12-01,2024-12-07,-111.4,4.2,9,91.6,3.67
3144-KMTWZ,CELL_889D,2024-12-01,2024-12-07,-93.4,15.3,0,56.3,0.44
3146-JTQHR,CELL_101A,2024-12-01,2024-12-07,-89.4,10.5,0,56.3,0.3
3146-MSEGF,CELL_778C,2024-12-01,2024-12-07,-86.6,14.8,1,50.1,0.57
3148-AOIQT,CELL_234A,2024-12-01,2024-12-07,-88.4,14.8,1,31.5,0.43
3148-BLQJT,CELL_234A,2024-12-01,2024-12-07,-89.4,14.2,0,47.0,0.17
3154-CFSZG,CELL_234A,2024-12-01,2024-12-07,-94.9,7.8,5,77.3,1.79
3154-HMWUU,CELL_245B,2024-12-01,2024-12-07,-90.1,14.5,1,54.0,0.57
3156-QLHBO,CELL_301C,2024-12-01,2024-12-07,-94.3,16.3,1,32.1,0.58
3158-MOERK,CELL_301C,2024-12-01,2024-12-07,-91.0,16.0,0,51.4,0.28
3160-TYXLT,CELL_301C,2024-12-01,2024-12-07,-94.2,11.6,1,53.0,0.47
3161-GETRM,CELL_245B,2024-12-01,2024-12-07,-104.7,4.2,14,92.7,4.35
3161-ONRWK,CELL_101A,2024-12-01,2024-12-07,-94.6,14.0,1,51.5,0.48
3162-KKZXO,CELL_301C,2024-12-01,2024-12-07,-89.6,10.8,0,46.6,0.28
3162-ZJZFU,CELL_134C,2024-12-01,2024-12-07,-94.4,7.5,4,76.1,1.91
3164-AALRN,CELL_234A,2024-12-01,2024-12-07,-89.4,14.5,1,34.7,0.32
3164-YAXFY,CELL_234A,2024-12-01,2024-12-07,-97.2,15.3,1,41.8,0.55
3165-HDOEW,CELL_301C,2024-12-01,2024-12-07,-107.0,12.2,6,80.3,2.61
3166-PNEOF,CELL_889D,2024-12-01,2024-12-07,-100.9,11.4,5,77.1,1.97
3167-SNQPL,CELL_112B,2024-12-01,2024-12-07,-96.5,9.1,4,70.9,2.99
3170-GWYKC,CELL_112B,2024-12-01,2024-12-07,-99.0,7.8,5,71.6,2.68
3170-NMYVV,CELL_301C,2024-12-01,2024-12-07,-107.4,8.6,3,77.8,2.2
3173-NVMPX,CELL_134C,2024-12-01,2024-12-07,-104.9,7.4,6,83.9,2.29
3173-WSSUE,CELL_134C,2024-12-01,2024-12-07,-91.1,18.1,1,58.7,0.28
3174-AKMAS,CELL_301C,2024-12-01,2024-12-07,-90.9,15.2,0,51.7,0.52
3174-RKMOW,CELL_234A,2024-12-01,2024-12-07,-104.5,3.7,4,76.2,2.8
3177-LASXD,CELL_245B,2024-12-01,2024-12-07,-100.6,9.2,3,74.6,2.85
3178-CIFOT,CELL_101A,2024-12-01,2024-12-07,-97.3,6.6,3,79.3,1.72
3178-FESZO,CELL_778C,2024-12-01,2024-12-07,-88.2,16.1,1,48.3,0.28
3179-GBRWV,CELL_101A,2024-12-01,2024-12-07,-95.2,7.4,5,72.7,2.64
3181-MIZBN,CELL_112B,2024-12-01,2024-12-07,-89.6,13.5,1,55.0,0.48
3181-VTHOE,CELL_101A,2024-12-01,2024-12-07,-88.8,11.0,0,36.8,0.13
3186-AJIEK,CELL_245B,2024-12-01,2024-12-07,-93.6,18.7,0,51.5,0.57
3186-BAXNB,CELL_301C,2024-12-01,2024-12-07,-88.9,15.3,1,41.2,0.24
3190-FZATL,CELL_245B,2024-12-01,2024-12-07,-92.4,13.9,1,51.7,0.55
3190-ITQXP,CELL_301C,2024-12-01,2024-12-07,-88.9,17.7,1,39.8,0.22
3190-XFANI,CELL_134C,2024-12-01,2024-12-07,-87.5,15.1,0,49.2,0.4
3191-CSNMG,CELL_101A,2024-12-01,2024-12-07,-91.2,14.1,0,48.7,0.19
3192-LNKRK,CELL_889D,2024-12-01,2024-12-07,-103.2,4.7,12,91.3,5.82
3192-NQECA,CELL_889D,2024-12-01,2024-12-07,-109.6,2.0,13,94.9,5.96
3194-ORPIK,CELL_134C,2024-12-01,2024-12-07,-90.1,14.6,1,36.8,0.11
3195-TQDZX,CELL_778C,2024-12-01,2024-12-07,-93.0,14.3,1,31.2,0.24
3196-NVXLZ,CELL_889D,2024-12-01,2024-12-07,-91.5,16.7,0,43.0,0.43
3197-ARFOY,CELL_502B,2024-12-01,2024-12-07,-106.7,4.0,3,76.4,1.65
3197-NNYNB,CELL_502B,2024-12-01,2024-12-07,-84.2,14.9,0,42.7,0.45
3198-VELRD,CELL_778C,2024-12-01,2024-12-07,-85.8,14.4,0,49.7,0.52
3199-NPKCN,CELL_112B,2024-12-01,2024-12-07,-91.4,15.1,0,45.9,0.54
3199-XGZCY,CELL_411A,2024-12-01,2024-12-07,-113.3,3.5,10,91.5,4.76
3200-MNQTF,CELL_101A,2024-12-01,2024-12-07,-86.1,12.6,0,53.2,0.34
3205-MXZRA,CELL_778C,2024-12-01,2024-12-07,-93.9,12.2,1,47.9,0.59
3207-OYBWH,CELL_889D,2024-12-01,2024-12-07,-99.8,8.6,5,74.9,2.93
3208-YPIOE,CELL_411A,2024-12-01,2024-12-07,-100.3,7.5,3,76.0,1.55
3209-ZPKFI,CELL_245B,2024-12-01,2024-12-07,-107.4,6.0,10,90.7,5.18
3211-AAPKX,CELL_101A,2024-12-01,2024-12-07,-89.1,16.4,1,49.1,0.54
3211-ILJTT,CELL_101A,2024-12-01,2024-12-07,-85.2,15.4,1,46.9,0.16
3212-KXOCR,CELL_778C,2024-12-01,2024-12-07,-109.3,2.9,14,85.6,3.73
3213-VVOLG,CELL_134C,2024-12-01,2024-12-07,-98.2,6.4,6,70.1,2.82
3214-IYUUQ,CELL_112B,2024-12-01,2024-12-07,-103.0,4.1,4,73.4,2.86
3217-FZDMN,CELL_778C,2024-12-01,2024-12-07,-106.1,7.7,4,70.6,1.52
3219-JQRSL,CELL_778C,2024-12-01,2024-12-07,-93.3,14.8,0,42.3,0.27
3221-CJMSG,CELL_234A,2024-12-01,2024-12-07,-87.4,17.7,1,31.5,0.58
3223-DWFIO,CELL_502B,2024-12-01,2024-12-07,-88.7,13.5,0,54.1,0.47
3223-WZWJM,CELL_502B,2024-12-01,2024-12-07,-101.2,7.7,5,84.2,2.67
3224-DFQNQ,CELL_889D,2024-12-01,2024-12-07,-111.0,7.4,12,93.3,5.32
3227-WLKLI,CELL_411A,2024-12-01,2024-12-07,-105.2,6.1,10,86.5,5.51
3229-USWAR,CELL_112B,2024-12-01,2024-12-07,-92.3,16.0,1,43.9,0.18
3230-IUALN,CELL_234A,2024-12-01,2024-12-07,-85.4,16.1,1,42.0,0.18
3230-JCNZS,CELL_234A,2024-12-01,2024-12-07,-87.1,14.4,1,44.8,0.16
3230-WYKIR,CELL_112B,2024-12-01,2024-12-07,-86.4,14.6,0,55.9,0.3
3234-VKACU,CELL_778C,2024-12-01,2024-12-07,-104.1,4.6,11,86.7,5.35
3235-ETOOB,CELL_502B,2024-12-01,2024-12-07,-90.3,14.3,1,52.8,0.29
3237-AJGEH,CELL_234A,2024-12-01,2024-12-07,-87.5,13.2,0,46.7,0.23
3239-TPHPZ,CELL_889D,2024-12-01,2024-12-07,-91.1,14.1,1,37.3,0.5
3243-ZHOHY,CELL_889D,2024-12-01,2024-12-07,-96.8,7.7,3,72.9,2.82
3244-CQPHU,CELL_889D,2024-12-01,2024-12-07,-87.9,15.8,1,42.8,0.48
3244-DCJWY,CELL_134C,2024-12-01,2024-12-07,-85.2,16.8,0,40.5,0.26
3247-MHJKM,CELL_411A,2024-12-01,2024-12-07,-93.9,19.0,0,42.2,0.11
3247-ZVOUO,CELL_134C,2024-12-01,2024-12-07,-88.6,13.0,0,43.4,0.42
3249-VHRIP,CELL_101A,2024-12-01,2024-12-07,-88.9,13.8,0,39.7,0.37
3249-ZPQRG,CELL_411A,2024-12-01,2024-12-07,-108.5,2.3,9,95.9,3.16
3251-YMVWZ,CELL_778C,2024-12-01,2024-12-07,-98.5,10.0,5,78.7,2.26
3253-HKOKL,CELL_889D,2024-12-01,2024-12-07,-92.8,14.5,1,33.0,0.51
3254-YRILK,CELL_411A,2024-12-01,2024-12-07,-102.4,8.5,5,83.9,2.06
3255-GRXMG,CELL_889D,2024-12-01,2024-12-07,-89.4,18.2,0,52.9,0.23
3256-EZDBI,CELL_245B,2024-12-01,2024-12-07,-92.7,7.0,3,75.5,1.65
3258-SANFR,CELL_245B,2024-12-01,2024-12-07,-94.2,14.8,1,54.2,0.17
3258-SYSWS,CELL_234A,2024-12-01,2024-12-07,-107.7,4.5,14,90.5,4.0
3258-ZKPAI,CELL_101A,2024-12-01,2024-12-07,-91.1,13.6,0,43.3,0.34
3259-FDWOY,CELL_134C,2024-12-01,2024-12-07,-90.8,14.9,0,54.8,0.23
3259-KNMRR,CELL_101A,2024-12-01,2024-12-07,-89.5,11.4,1,59.6,0.15
3259-QMXUN,CELL_411A,2024-12-01,2024-12-07,-107.0,6.6,4,78.4,1.71
3261-CQXOL,CELL_502B,2024-12-01,2024-12-07,-95.6,16.2,1,40.1,0.44
3262-EIDHV,CELL_101A,2024-12-01,2024-12-07,-104.1,9.3,6,76.0,2.74
3266-FTKHB,CELL_502B,2024-12-01,2024-12-07,-107.0,3.5,11,94.1,3.55
3269-ATYWD,CELL_112B,2024-12-01,2024-12-07,-85.5,16.4,1,47.3,0.16
3272-VUHPV,CELL_778C,2024-12-01,2024-12-07,-94.7,13.9,0,47.3,0.18
3274-NSDWE,CELL_502B,2024-12-01,2024-12-07,-113.1,2.4,9,92.5,5.83
3275-RHRNE,CELL_411A,2024-12-01,2024-12-07,-87.2,17.2,0,42.5,0.49
3276-HDUEG,CELL_234A,2024-12-01,2024-12-07,-91.9,12.0,3,77.3,1.67
3278-FSIXX,CELL_112B,2024-12-01,2024-12-07,-84.4,14.2,0,56.5,0.44
3279-DYZQM,CELL_234A,2024-12-01,2024-12-07,-88.3,10.9,1,33.3,0.57
3280-MRDOF,CELL_502B,2024-12-01,2024-12-07,-105.3,-1.6,14,85.5,4.79
3280-NMUVX,CELL_778C,2024-12-01,2024-12-07,-109.0,5.5,11,87.3,4.13
3282-ZISZV,CELL_101A,2024-12-01,2024-12-07,-88.3,16.1,0,55.6,0.44
3283-WCWXT,CELL_112B,2024-12-01,2024-12-07,-107.6,2.9,9,89.4,3.76
3284-SVCRO,CELL_301C,2024-12-01,2024-12-07,-88.5,15.2,0,59.1,0.14
3285-UCQVC,CELL_134C,2024-12-01,2024-12-07,-86.8,14.4,1,49.4,0.37
3292-PBZEJ,CELL_502B,2024-12-01,2024-12-07,-92.4,17.4,0,33.6,0.51
3295-YVUSR,CELL_134C,2024-12-01,2024-12-07,-98.4,12.9,1,48.4,0.12
3296-SILRA,CELL_245B,2024-12-01,2024-12-07,-102.8,4.8,8,95.6,5.04
3298-QEICA,CELL_134C,2024-12-01,2024-12-07,-86.3,19.0,1,40.1,0.35
3301-LSLWQ,CELL_245B,2024-12-01,2024-12-07,-93.4,12.5,0,37.6,0.53
3301-VKTGC,CELL_234A,2024-12-01,2024-12-07,-86.0,14.4,0,40.3,0.4
3307-TLCUD,CELL_101A,2024-12-01,2024-12-07,-99.6,7.8,4,74.1,2.17
3308-DGHKL,CELL_778C,2024-12-01,2024-12-07,-90.7,14.0,0,57.1,0.16
3308-JSGML,CELL_778C,2024-12-01,2024-12-07,-107.7,4.9,13,95.5,3.33
3308-MHOOC,CELL_889D,2024-12-01,2024-12-07,-88.7,14.4,0,52.2,0.36
3312-UUMZW,CELL_234A,2024-12-01,2024-12-07,-92.3,12.6,0,53.5,0.44
3312-ZWLGF,CELL_778C,2024-12-01,2024-12-07,-96.2,7.9,6,77.2,2.72
3313-QKNKB,CELL_112B,2024-12-01,2024-12-07,-92.4,16.8,1,33.9,0.21
3315-IKYZQ,CELL_101A,2024-12-01,2024-12-07,-93.5,18.1,1,39.5,0.13
3315-TOTBP,CELL_411A,2024-12-01,2024-12-07,-88.1,15.7,0,40.5,0.18
3316-UWXUY,CELL_112B,2024-12-01,2024-12-07,-90.3,14.2,1,55.7,0.52
3317-HRTNN,CELL_411A,2024-12-01,2024-12-07,-102.2,10.3,4,81.8,1.98
3317-VLGQT,CELL_234A,2024-12-01,2024-12-07,-89.5,12.8,0,32.1,0.5
3318-ISQFQ,CELL_411A,2024-12-01,2024-12-07,-94.5,11.8,4,81.4,2.23
3318-NMQXL,CELL_889D,2024-12-01,2024-12-07,-110.8,1.3,9,88.7,3.23
3318-OSATS,CELL_101A,2024-12-01,2024-12-07,-98.2,6.4,4,75.7,2.42
3319-DWOEP,CELL_101A,2024-12-01,2024-12-07,-101.4,12.7,3,71.8,2.73
3320-VEOYC,CELL_889D,2024-12-01,2024-12-07,-86.9,15.0,1,38.1,0.15
3323-CPBWR,CELL_112B,2024-12-01,2024-12-07,-104.5,4.6,6,74.3,1.88
3324-OIRTO,CELL_101A,2024-12-01,2024-12-07,-89.9,10.2,1,35.2,0.54
3325-FUYCG,CELL_301C,2024-12-01,2024-12-07,-88.4,15.3,1,43.7,0.51
3327-YBAKM,CELL_889D,2024-12-01,2024-12-07,-97.1,3.5,6,79.4,2.69
3329-WDIOK,CELL_101A,2024-12-01,2024-12-07,-102.5,10.4,5,80.4,2.93
3331-HQDTW,CELL_889D,2024-12-01,2024-12-07,-89.0,16.0,0,57.2,0.12
3334-CTHOL,CELL_301C,2024-12-01,2024-12-07,-92.1,12.9,0,47.4,0.28
3336-JORSO,CELL_101A,2024-12-01,2024-12-07,-88.1,13.5,0,58.4,0.33
3338-CVVEH,CELL_101A,2024-12-01,2024-12-07,-89.8,14.7,0,43.4,0.47
3339-EAQNV,CELL_234A,2024-12-01,2024-12-07,-91.6,13.3,1,57.8,0.23
3340-QBBFM,CELL_112B,2024-12-01,2024-12-07,-101.8,3.9,6,72.7,2.96
3345-JHUEO,CELL_502B,2024-12-01,2024-12-07,-94.6,19.9,0,33.2,0.27
3345-PBBFH,CELL_112B,2024-12-01,2024-12-07,-88.8,13.0,1,47.8,0.13
3346-BRMIS,CELL_245B,2024-12-01,2024-12-07,-103.1,6.7,5,71.8,2.53
3347-YJZZE,CELL_101A,2024-12-01,2024-12-07,-105.3,7.2,3,79.8,1.7
3348-CFRNX,CELL_245B,2024-12-01,2024-12-07,-93.7,8.2,6,71.8,2.8
3349-ANQNH,CELL_889D,2024-12-01,2024-12-07,-81.7,14.5,1,59.2,0.2
